game,game_label,record_type,source_name,source_url,code,code_variants,redemption_url,status,is_redeemable_now,has_expired,expires_in,added_at_utc,added_at_output_tz,start_at_utc,end_at_utc,start_at_output_tz,end_at_output_tz,rewards,raw_rewards
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2A3LF64ANXSX,[],https://hsr.hoyoverse.com/gift?code=2A3LF64ANXSX,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2AQA294J5R37,[],https://hsr.hoyoverse.com/gift?code=2AQA294J5R37,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2B8PN53ABVQT,[],https://hsr.hoyoverse.com/gift?code=2B8PN53ABVQT,inactive,False,True,,,,,,,,"[{""item"": ""x3 'Dreamlight' Mixed Sweets"", ""qty"": null}, {""item"": ""5000 Credits"", ""qty"": null}]","[""x3 'Dreamlight' Mixed Sweets"", ""5000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2BKWKEHL6DJX,[],https://hsr.hoyoverse.com/gift?code=2BKWKEHL6DJX,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 100}, {""item"": ""Refined Aether"", ""qty"": 4}]","[""Stellar Jade x100"", ""Refined Aether x4""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2S8N6M3ATV6T,[],https://hsr.hoyoverse.com/gift?code=2S8N6M3ATV6T,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2SP2XE4YBJBB,[],https://hsr.hoyoverse.com/gift?code=2SP2XE4YBJBB,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""x10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""x10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2T3Z77PLCK67,[],https://hsr.hoyoverse.com/gift?code=2T3Z77PLCK67,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,2T7BP4JVEBT7,[],https://hsr.hoyoverse.com/gift?code=2T7BP4JVEBT7,inactive,False,True,,,,,,,,"[{""item"": ""x3 Adventure Log"", ""qty"": null}, {""item"": ""x2 Condensed Aether"", ""qty"": null}, {""item"": ""x3 Cosmic Fried Rice"", ""qty"": null}, {""item"": ""x5,000 Credits"", ""qty"": null}]","[""x3 Adventure Log"", ""x2 Condensed Aether"", ""x3 Cosmic Fried Rice"", ""x5,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3A23UG9FR24T,[],https://hsr.hoyoverse.com/gift?code=3A23UG9FR24T,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credits"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credits x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3AJUD36P766B,[],https://hsr.hoyoverse.com/gift?code=3AJUD36P766B,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3BKGPPN4VJN3,[],https://hsr.hoyoverse.com/gift?code=3BKGPPN4VJN3,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3S3RGX2PGL7P,[],https://hsr.hoyoverse.com/gift?code=3S3RGX2PGL7P,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3S3XKXZ5NU27,[],https://hsr.hoyoverse.com/gift?code=3S3XKXZ5NU27,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3S9N65KTBD63,[],https://hsr.hoyoverse.com/gift?code=3S9N65KTBD63,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3SRN6L3AADLK,[],https://hsr.hoyoverse.com/gift?code=3SRN6L3AADLK,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,3V2WG3H4I5J6,[],https://hsr.hoyoverse.com/gift?code=3V2WG3H4I5J6,inactive,False,True,,,,,,,,"[{""item"": ""20,000 Credits"", ""qty"": null}, {""item"": ""x3 Refined Aether"", ""qty"": null}, {""item"": ""x3 Energy Drink"", ""qty"": null}]","[""20,000 Credits"", ""x3 Refined Aether"", ""x3 Energy Drink""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,4A2KLEHFPBGF,[],https://hsr.hoyoverse.com/gift?code=4A2KLEHFPBGF,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jades"", ""qty"": 100}, {""item"": ""Traveler's Guide"", ""qty"": 5}]","[""Stellar Jades x100"", ""Traveler's Guide x5""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,4AKKCZQF92P3,[],https://hsr.hoyoverse.com/gift?code=4AKKCZQF92P3,inactive,False,True,,,,,,,,"[{""item"": ""Lost Crystal"", ""qty"": 3}, {""item"": ""Dreamlight Mixed Sweets"", ""qty"": 2}]","[""Lost Crystal x3"", ""Dreamlight Mixed Sweets x2""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,4BQSPDKLVQFF,[],https://hsr.hoyoverse.com/gift?code=4BQSPDKLVQFF,inactive,False,True,,,,,,,,"[{""item"": ""x3 Camo Paint"", ""qty"": null}]","[""x3 Camo Paint""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,4T28RJM4MS3B,[],https://hsr.hoyoverse.com/gift?code=4T28RJM4MS3B,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,4TJ9UZ7Z36N7,[],https://hsr.hoyoverse.com/gift?code=4TJ9UZ7Z36N7,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5AJTZPPMN8VB,[],https://hsr.hoyoverse.com/gift?code=5AJTZPPMN8VB,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}]","[""x100 Stellar Jade""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5O6PU1V2W3X4,[],https://hsr.hoyoverse.com/gift?code=5O6PU1V2W3X4,inactive,False,True,,,,,,,,"[{""item"": ""20,000 Credits"", ""qty"": null}, {""item"": ""x3 Traveler's Guide"", ""qty"": null}, {""item"": ""x3 Dried Sagelore Fruit"", ""qty"": null}]","[""20,000 Credits"", ""x3 Traveler's Guide"", ""x3 Dried Sagelore Fruit""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5S6ZHRWTDNJB,[],https://hsr.hoyoverse.com/gift?code=5S6ZHRWTDNJB,inactive,False,True,,,,,,,,"[{""item"": ""x60 Stellar Jade"", ""qty"": null}]","[""x60 Stellar Jade""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5S9BND25CRBK,[],https://hsr.hoyoverse.com/gift?code=5S9BND25CRBK,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5T3Y6764D3Q3,[],https://hsr.hoyoverse.com/gift?code=5T3Y6764D3Q3,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5TJE2WYM6C6T,[],https://hsr.hoyoverse.com/gift?code=5TJE2WYM6C6T,inactive,False,True,,,,,,,,"[{""item"": ""5000 Credits"", ""qty"": null}, {""item"": ""x2 Signature Chili Oil Beef Offal Stew"", ""qty"": null}]","[""5000 Credits"", ""x2 Signature Chili Oil Beef Offal Stew""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,5TPBPGAGBDAK,[],https://hsr.hoyoverse.com/gift?code=5TPBPGAGBDAK,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,6B976L2STURF,[],https://hsr.hoyoverse.com/gift?code=6B976L2STURF,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,6B9BFPK58Q3T,[],https://hsr.hoyoverse.com/gift?code=6B9BFPK58Q3T,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,6T3F5HVD6LK7,[],https://hsr.hoyoverse.com/gift?code=6T3F5HVD6LK7,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,6T96N52TADN7,[],https://hsr.hoyoverse.com/gift?code=6T96N52TADN7,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7A324EYX6SHT,[],https://hsr.hoyoverse.com/gift?code=7A324EYX6SHT,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x50000 Credit"", ""qty"": null}]","[""x100 Stellar Jade"", ""x50000 Credit""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7B36DCTC5SZ7,[],https://hsr.hoyoverse.com/gift?code=7B36DCTC5SZ7,inactive,False,True,,,,,,,,"[{""item"": ""50x Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""50x Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7B6B7GBZTVTB,[],https://hsr.hoyoverse.com/gift?code=7B6B7GBZTVTB,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7S2QGPW4R7YK,[],https://hsr.hoyoverse.com/gift?code=7S2QGPW4R7YK,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7S9SPCJ5CRUT,[],https://hsr.hoyoverse.com/gift?code=7S9SPCJ5CRUT,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7T34K5YLU5GT,[],https://hsr.hoyoverse.com/gift?code=7T34K5YLU5GT,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}]","[""Stellar Jade x50""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,7T3R83MMMTY3,[],https://hsr.hoyoverse.com/gift?code=7T3R83MMMTY3,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 100}, {""item"": ""Refined Aether"", ""qty"": 4}]","[""Stellar Jade \u00d7100"", ""Refined Aether \u00d74""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,8A6T6LBFQ4D3,[],https://hsr.hoyoverse.com/gift?code=8A6T6LBFQ4D3,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,8B64E57RPP3P,[],https://hsr.hoyoverse.com/gift?code=8B64E57RPP3P,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,9BJ8YE37HM8B,[],https://hsr.hoyoverse.com/gift?code=9BJ8YE37HM8B,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,9TRB7C2LDQBP,[],https://hsr.hoyoverse.com/gift?code=9TRB7C2LDQBP,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AA2G7664C2RX,[],https://hsr.hoyoverse.com/gift?code=AA2G7664C2RX,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AA39GPEL9NHB,[],https://hsr.hoyoverse.com/gift?code=AA39GPEL9NHB,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ABC1CDEF0123,[],https://hsr.hoyoverse.com/gift?code=ABC1CDEF0123,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jades"", ""qty"": null}, {""item"": ""EXP materials"", ""qty"": null}]","[""Stellar Jades"", ""EXP materials""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ABC1GHIJ4567,[],https://hsr.hoyoverse.com/gift?code=ABC1GHIJ4567,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credits"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credits x10000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ABKN6KR9UB5B,[],https://hsr.hoyoverse.com/gift?code=ABKN6KR9UB5B,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 50}, {""item"": ""Credit"", ""qty"": 10000}]","[""Stellar Jade x50"", ""Credit x10,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ACEDETECTIVE,[],https://hsr.hoyoverse.com/gift?code=ACEDETECTIVE,inactive,False,True,,,,,,,,"[{""item"": ""Traveler's Guide"", ""qty"": 3}]","[""Traveler's Guide \u00d73""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AGLAEAGIFT,[],https://hsr.hoyoverse.com/gift?code=AGLAEAGIFT,inactive,False,True,,,,,,,,"[{""item"": ""x3 Traveler's Guide"", ""qty"": null}, {""item"": ""x2 Chrysis Heir Dolium"", ""qty"": null}]","[""x3 Traveler's Guide"", ""x2 Chrysis Heir Dolium""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AHAHAHAHAHAHA,[],https://hsr.hoyoverse.com/gift?code=AHAHAHAHAHAHA,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x50000 Credit"", ""qty"": null}]","[""x100 Stellar Jade"", ""x50000 Credit""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ALETTERFORYOU,[],https://hsr.hoyoverse.com/gift?code=ALETTERFORYOU,inactive,False,True,,,,,,,,"[{""item"": ""Adventure Log"", ""qty"": 6}, {""item"": ""Dreamlight - Mixed Sweets"", ""qty"": 2}]","[""Adventure Log x6"", ""Dreamlight - Mixed Sweets x2""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ALLORNOTHING,[],https://hsr.hoyoverse.com/gift?code=ALLORNOTHING,inactive,False,True,,,,,,,,"[{""item"": ""x1 All or Nothing Lucky Wheel consumable"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x1 All or Nothing Lucky Wheel consumable"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AMPHOREUS0115,[],https://hsr.hoyoverse.com/gift?code=AMPHOREUS0115,inactive,False,True,,,,,,,,"[{""item"": ""5000 Credits"", ""qty"": null}, {""item"": ""x2 Clockie Pizza (Whole)"", ""qty"": null}]","[""5000 Credits"", ""x2 Clockie Pizza (Whole)""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AS3J6MNJVCA7,[],https://hsr.hoyoverse.com/gift?code=AS3J6MNJVCA7,inactive,False,True,,,,,,,,"[{""item"": ""50 Stellar Jades"", ""qty"": null}, {""item"": ""EXP materials"", ""qty"": null}]","[""50 Stellar Jades"", ""EXP materials""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ASN6CHXBRHW3,[],https://hsr.hoyoverse.com/gift?code=ASN6CHXBRHW3,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AT45Q,[],https://hsr.hoyoverse.com/gift?code=AT45Q,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 100}, {""item"": ""Credit"", ""qty"": 50000}]","[""Stellar Jade x100"", ""Credit x50,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ATELIERANAXA,[],https://hsr.hoyoverse.com/gift?code=ATELIERANAXA,inactive,False,True,,,,,,,,"[{""item"": ""x3 Traveler's Guide"", ""qty"": null}, {""item"": ""x2 Dried Sagelore Fruit"", ""qty"": null}]","[""x3 Traveler's Guide"", ""x2 Dried Sagelore Fruit""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,ATKEJEY47CLP,[],https://hsr.hoyoverse.com/gift?code=ATKEJEY47CLP,inactive,False,True,,,,,,,,"[{""item"": ""x5 Travel Encounters"", ""qty"": null}, {""item"": ""x3 Scalegorge Spring Water"", ""qty"": null}]","[""x5 Travel Encounters"", ""x3 Scalegorge Spring Water""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,AWAITSYOURLIGHT,[],https://hsr.hoyoverse.com/gift?code=AWAITSYOURLIGHT,inactive,False,True,,,,,,,,"[{""item"": ""5000 Credits"", ""qty"": null}, {""item"": ""x2 Golden Slumbernana"", ""qty"": null}]","[""5000 Credits"", ""x2 Golden Slumbernana""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BA7NCHFA9HWX,[],https://hsr.hoyoverse.com/gift?code=BA7NCHFA9HWX,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BGF3A,[],https://hsr.hoyoverse.com/gift?code=BGF3A,inactive,False,True,,,,,,,,"[{""item"": ""Stellar Jade"", ""qty"": 100}, {""item"": ""Traveler's Guide"", ""qty"": 5}]","[""Stellar Jade x100"", ""Traveler's Guide x5""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BKWHQ9B3G7T1M,[],https://hsr.hoyoverse.com/gift?code=BKWHQ9B3G7T1M,inactive,False,True,,,,,,,,"[{""item"": ""20,000 Credits"", ""qty"": null}, {""item"": ""x3 Traveler's Guide"", ""qty"": null}, {""item"": ""x3 Immortal's Delight"", ""qty"": null}]","[""20,000 Credits"", ""x3 Traveler's Guide"", ""x3 Immortal's Delight""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BP6Q5Z6X7C8VB,[],https://hsr.hoyoverse.com/gift?code=BP6Q5Z6X7C8VB,inactive,False,True,,,,,,,,"[{""item"": ""20,000 Credits"", ""qty"": null}, {""item"": ""x3 Bija of Consciousness"", ""qty"": null}]","[""20,000 Credits"", ""x3 Bija of Consciousness""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BS3265PKCVXT,[],https://hsr.hoyoverse.com/gift?code=BS3265PKCVXT,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""50,000 Credits"", ""qty"": null}]","[""x100 Stellar Jade"", ""50,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BSN2EWMHA4RP,[],https://hsr.hoyoverse.com/gift?code=BSN2EWMHA4RP,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""x10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""x10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BT3BG67LPS9X,[],https://hsr.hoyoverse.com/gift?code=BT3BG67LPS9X,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x5 Traveler's Guide"", ""qty"": null}]","[""x100 Stellar Jade"", ""x5 Traveler's Guide""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BTKBH6P47B77,[],https://hsr.hoyoverse.com/gift?code=BTKBH6P47B77,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BTN5EL69P6K3,[],https://hsr.hoyoverse.com/gift?code=BTN5EL69P6K3,inactive,False,True,,,,,,,,"[{""item"": ""x50 Stellar Jade"", ""qty"": null}, {""item"": ""10,000 Credits"", ""qty"": null}]","[""x50 Stellar Jade"", ""10,000 Credits""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,BZ61Z8D5Q6K1,[],https://hsr.hoyoverse.com/gift?code=BZ61Z8D5Q6K1,inactive,False,True,,,,,,,,"[{""item"": ""Traveler's Guide"", ""qty"": 3}, {""item"": ""Immortal's Delight"", ""qty"": 3}, {""item"": ""Credits"", ""qty"": 20000}]","[""Traveler's Guide x3"", ""Immortal's Delight x3"", ""Credits x20,000""]"
starrail,Honkai: Star Rail,code,Ennead,https://api.ennead.cc/mihoyo/starrail/codes,CA353MC6WMQB,[],https://hsr.hoyoverse.com/gift?code=CA353MC6WMQB,inactive,False,True,,,,,,,,"[{""item"": ""x100 Stellar Jade"", ""qty"": null}, {""item"": ""x4 Refined Aether"", ""qty"": null}]","[""x100 Stellar Jade"", ""x4 Refined Aether""]"
